641	579	500	808	748	784	151	630	555	400	869
642	801	510	792	485	500	395	808	673	151	226
643	349	598	543	611	883	464	857	386	636	773
644	9	652	565	252	848	708	538	797	535	650
653	857	850	748	504	193	749	257	43	398	203
654	387	337	385	754	747	492	196	710	606	755
655	698	374	427	338	626	875	356	175	327	882
656	500	269	668	780	808	753	151	568	817	251
657	613	881	701	181	793	860	652	848	708	843
690	115	70	578	731	889	498	59	747	718	250
691	703	626	196	337	683	43	257	606	750	57
692	772	750	387	483	337	196	507	747	57	55
693	128	250	569	89	330	236	121	402	59	213
694	706	867	9	687	130	163	668	277	172	269
695	70	115	889	705	578	750	250	214	395	843
705	467	808	133	793	876	837	669	252	652	848
707	750	11	286	149	572	788	256	783	808	886
710	559	632	600	612	478	429	117	512	876	203
718	574	668	243	563	817	352	251	657	768	552
719	89	748	250	718	330	676	481	489	213	886
731	575	561	460	560	845	762	568	574	234	511
817	741	457	542	573	415	696	534	316	553	313
829	768	319	726	193	747	772	674	873	55	400
830	745	740	874	843	755	842	793	726	645	743
831	3	30	175	558	324	539	401	743	98	823
832	660	518	807	878	711	740	373	415	690	741
885	844	172	317	45	565	697	845	157	797	822
886	199	703	747	633	137	227	700	177	499	505
887	874	540	641	90	387	144	425	606	97	58
888	870	758	540	641	793	144	399	425	90	303
556	458	132	746	152	473	35	277	660	47	447
557	559	670	632	465	3	600	203	478	520	226
558	514	167	628	542	313	244	143	457	666	885
559	513	599	620	864	487	241	167	495	847	256
560	517	616	761	525	186	7	267	25	551	447
561	8	160	232	460	34	814	36	859	256	581
562	515	525	432	7	186	400	816	750	340	256
563	760	807	660	878	711	740	373	690	511	775
564	760	807	518	679	628	511	878	711	740	495
565	443	762	424	610	672	448	662	209	282	169
566	833	821	162	454	502	664	651	447	591	551
567	162	502	550	609	667	622	591	36	381	662
568	672	762	511	510	83	887	472	86	256	774
569	502	434	435	664	591	162	622	662	609	550
570	467	817	568	541	251	880	370	352	447	831
571	379	871	579	877	604	234	779	814	567	750
572	512	671	509	537	77	600	763	560	632	559
574	258	510	774	537	666	887	501	661	610	177
575	458	835	584	564	86	878	473	583	781	861
576	332	713	463	743	417	513	672	477	716	497
582	514	770	624	599	620	241	511	587	684	445
583	814	792	856	687	545	432	285	786	661	779
584	762	431	661	733	511	255	727	584	616	770
610	744	542	628	885	573	513	679	467	167	741
611	511	781	861	86	148	473	152	687	709	255
612	690	646	595	784	465	366	258	503	368	481
613	561	516	733	591	278	234	433	612	83	575
701	541	571	565	424	887	778	616	546	792	431
818	758	740	755	473	743	645	726	511	727	729
539	462	350	468	753	555	496	626	787	749	173
540	475	466	118	493	494	480	359	200	257	509
543	162	376	502	453	733	662	591	667	664	551
544	750	227	747	11	249	748	633	722	869	76
552	772	396	685	710	59	510	718	747	672	76
553	572	501	683	817	887	774	682	347	750	808
554	671	750	670	850	537	555	773	200	183	787
555	801	672	537	780	177	774	258	666	887	382
573	670	537	701	509	576	203	55	750	787	850
579	710	507	757	359	750	356	873	226	748	193
580	724	543	611	826	872	349	598	504	750	636
581	501	887	672	656	258	508	177	90	510	876
627	822	329	805	324	603	177	412	270	251	258
628	359	519	327	356	578	882	333	466	54	494
629	581	886	545	469	610	814	856	836	256	775
630	850	11	332	748	857	692	750	539	713	75
674	511	473	792	784	114	469	693	283	458	251
675	441	390	488	540	480	818	870	43	683	874
676	417	497	391	803	698	175	463	653	824	171
678	439	605	400	223	683	820	417	102	858	877
679	685	714	605	193	416	315	339	76	532	170
819	511	473	450	762	770	96	95	628	458	761
820	199	755	633	700	177	499	483	754	58	151
821	569	753	392	850	75	76	857	499	750	171
822	154	195	257	196	147	350	37	369	850	115
823	499	710	183	199	137	43	509	227	70	37
824	823	504	257	463	334	239	759	350	748	773
825	355	717	416	36	646	278	111	659	193	747
826	755	483	385	747	400	748	533	585	692	539
827	754	747	385	745	758	750	483	851	740	726
872	648	108	742	252	848	708	361	845	827	194
873	186	435	550	162	278	113	443	814	444	871
875	586	403	22	811	399	843	434	566	827	254
876	160	558	622	232	862	865	278	516	786	651
877	274	854	325	565	50	9	486	61	831	324
878	781	458	148	86	687	82	835	391	565	413
533	345	820	88	191	45	868	155	860	482	749
541	512	126	559	553	829	192	229	362	600	17
542	690	506	250	214	820	29	432	471	102	578
645	271	843	803	401	842	714	139	727	762	779
646	105	610	836	256	581	593	886	558	103	176
647	223	439	57	747	584	483	845	119	231	55
648	644	223	438	605	870	867	505	845	747	55
649	879	174	800	95	683	545	608	779	158	708
650	641	488	390	480	540	818	793	399	43	57
651	641	441	488	877	445	540	390	818	661	466
659	641	390	441	540	818	480	814	57	43	433
833	620	447	270	711	684	282	336	600	661	275
834	765	727	270	86	424	355	730	234	448	49
835	336	108	538	624	876	844	252	158	697	887
836	766	769	771	802	659	829	395	510	726	801
837	727	762	730	86	234	616	770	99	812	49
838	764	769	771	802	395	726	155	659	829	683
839	697	495	506	126	317	240	163	843	846	775
840	563	574	657	757	243	726	568	500	626	837
841	766	764	771	706	763	616	802	879	845	844
842	864	727	730	762	255	549	765	372	424	14
843	766	764	769	853	172	844	112	697	395	843
844	729	865	862	238	224	619	232	638	877	836
845	757	226	768	745	758	740	755	673	395	766
846	765	762	730	234	770	49	86	616	446	424
847	725	865	862	238	224	859	619	779	370	638
848	765	789	727	762	732	734	770	756	616	647
634	683	216	626	468	421	234	173	394	604	67
652	503	89	330	569	676	718	213	489	29	250
715	708	571	832	553	541	790	868	830	694	829
738	839	709	377	750	775	690	546	263	787	400
775	465	595	366	459	690	510	258	562	368	840
702	457	628	167	511	513	445	571	684	130	473
704	629	774	672	818	508	523	501	510	550	258
706	425	631	779	836	842	431	174	230	237	176
708	823	859	559	432	814	301	632	454	560	524
709	545	512	632	600	465	3	478	560	117	113
711	460	234	278	591	612	83	575	814	667	604
783	511	546	451	545	473	792	821	709	448	273
879	865	729	725	392	836	142	859	201	227	238
881	862	729	725	836	734	786	238	859	789	732
739	133	630	199	700	177	568	828	314	598	505
740	829	694	880	693	573	495	655	565	744	520
741	621	456	313	577	253	92	276	830	252	192
742	787	213	54	345	363	509	183	470	71	76
743	457	708	553	744	694	880	599	343	739	206
744	753	151	200	3	669	41	401	510	32	630
745	535	172	679	876	844	364	610	317	225	765
746	278	443	141	256	186	476	162	113	83	232
747	472	431	733	551	471	706	567	762	616	433
748	167	679	660	313	601	513	447	457	885	343
749	887	523	550	818	820	825	449	431	869	554
750	314	552	828	753	41	579	3	655	249	133
751	5	6	339	359	128	492	354	268	360	260
752	576	582	334	75	849	259	375	198	216	69
754	836	822	474	546	329	256	324	603	270	142
755	628	660	245	343	762	95	822	93	562	580
756	400	701	683	883	816	421	782	583	818	341
757	88	629	712	102	658	576	755	521	329	349
758	833	662	551	651	433	602	454	733	814	434
759	474	329	324	679	270	603	805	844	412	678
760	558	803	751	539	139	15	237	453	833	401
761	470	504	642	464	266	773	497	395	337	653
762	582	529	629	840	838	886	324	603	329	818
763	872	636	543	611	539	773	594	724	598	867
764	831	695	652	848	708	855	541	413	634	742
765	826	636	543	611	539	773	724	598	594	661
766	757	787	850	772	76	685	748	857	70	749
767	367	338	354	426	494	841	816	484	360	493
768	844	577	797	775	763	580	634	94	245	774
769	525	480	430	94	643	683	232	663	603	368
770	807	518	711	660	583	760	256	473	564	687
771	511	324	583	878	385	822	483	649	474	755
725	675	582	464	838	198	671	320	849	689	701
726	701	838	198	576	320	53	825	675	857	44
727	564	701	649	878	602	533	687	683	818	55
729	661	443	672	95	836	159	63	169	616	580
730	543	598	539	773	826	872	55	636	701	782
732	486	181	701	748	849	598	747	671	869	855
733	582	583	818	637	540	671	537	67	539	341
734	641	701	540	488	390	887	629	43	441	857
735	543	611	701	826	872	823	857	483	636	477
736	641	488	818	701	441	390	874	870	480	391
737	611	598	724	539	826	872	636	773	594	386
776	410	362	732	734	789	169	721	63	835	17
777	650	855	704	881	836	844	786	9	652	285
778	583	564	835	878	533	433	602	687	619	747
779	648	881	836	652	848	708	843	846	775	790
781	287	68	799	379	709	546	117	764	766	726
785	301	197	443	435	36	63	865	232	786	650
786	19	20	739	307	82	241	48	52	720	157
787	582	198	576	491	320	44	339	216	53	334
788	544	579	377	401	748	823	478	397	139	759
789	529	825	646	814	385	856	186	551	595	581
883	387	691	335	325	100	55	187	119	870	238
849	734	789	647	756	730	736	835	645	433	551
850	460	234	162	662	383	522	83	591	786	424
851	732	789	647	756	730	736	865	645	835	733
852	785	681	876	887	815	149	750	366	31	57
853	835	789	786	734	639	732	430	779	756	647
854	433	570	546	545	786	661	584	92	814	551
855	815	444	778	786	433	435	284	522	560	156
856	743	631	551	473	616	786	433	550	717	584
857	379	546	52	262	445	776	7	61	662	298
858	736	691	556	786	237	651	160	785	524	383
859	148	861	458	86	82	687	867	835	391	565
860	735	681	113	779	815	366	256	581	886	433
861	736	836	435	833	865	733	622	662	156	162
862	851	555	750	723	633	227	442	213	873	76
863	138	850	214	366	787	258	636	808	501	851
865	272	53	782	819	402	589	849	858	748	155
866	537	67	576	216	675	75	213	183	421	532
867	477	257	748	183	73	171	509	857	71	853
868	787	341	137	537	750	134	857	680	853	183
869	854	594	863	816	179	386	543	857	396	787
870	771	172	850	748	851	857	749	697	555	750
874	470	75	392	257	748	582	183	482	818	714
880	3	852	175	367	416	28	493	271	220	724
