user_id,0,1,2,3,4,emailed
58048b4d-025c-4464-869f-03420a2abcf8,233,598,8,669,526,"[519, 417, 610, 359, 303]"
580499dd-98fc-4f26-9d25-03510a2a1238,233,598,280,187,301,"[610, 582, 70, 72, 567, 614, 366, 559, 432, 658, 605, 279, 600, 633, 378, 251, 570, 318]"
5805ddc9-abcc-4050-9121-03600a2abcf8,280,186,336,207,272,[]
58065b95-6844-41c1-8578-002d0a2acf97,598,111,567,3,421,"[132, 390, 395, 397, 658, 280, 413, 417, 582, 557, 303, 181, 441, 572, 318, 309, 326, 327, 329, 588, 207, 216, 359, 360, 361, 366, 367, 633, 253, 126]"
5806e28e-11b8-4beb-bcf8-002d0a2acf97,3,336,271,498,8,"[368, 199, 77, 430, 271, 141, 147, 180, 348]"
58077c01-d698-48b8-97c3-002d0a2a6d99,8,705,205,233,336,[]
5807c6dc-e72c-4c1a-971a-002d0a2a6d99,201,9,186,336,189,"[656, 642, 400, 401, 438, 315]"
5808bd66-3cac-4247-8ed9-00410a2afefd,271,182,175,285,717,[]
5808e832-9dac-4803-85a3-002d0a2a6d99,336,272,205,245,131,"[512, 665, 518]"
5809136c-c850-48b3-b987-002d0a2afefd,40,766,3,705,214,[]
580a20c0-b468-4ca7-b115-00400a2a6d99,205,272,494,400,486,"[645, 486, 365, 403, 510, 607]"
580a5d17-9b60-4263-a8f5-00410a2a6d99,3,271,622,42,84,[]
580a6861-7474-45ba-89b9-002d0a2afefd,3,336,164,271,368,"[123, 333, 319]"
580d6126-c048-4449-b263-00410a2a6d99,233,325,186,519,567,"[370, 517]"
580d8df2-ea2c-4a5e-8457-002d0a2a6d99,627,3,336,177,449,"[601, 595, 387, 516]"
580d9fe1-496c-4133-8e52-00410a2afefd,233,519,364,529,432,[]
580db532-f1bc-4c00-9c98-00410a2a6d99,205,340,387,538,486,[]
580f324f-a614-4743-81e6-00e70a2afefd,598,3,627,111,421,"[70, 330, 523, 309, 633, 570, 507, 413, 394]"
581127f1-87cc-44f9-9900-00420a2afefd,336,507,271,201,44,"[129, 328, 681, 331, 77, 269, 371, 184]"
5811db97-8b98-4f6c-ac61-00e70a2afefd,233,567,186,8,111,[]
58132bd9-7ecc-4c25-8529-002d0a2aed5e,3,245,271,506,148,[]
5813393e-c55c-4034-8bfe-00410a2aed5e,201,186,182,183,3,"[208, 480, 621, 630]"
58170834-7fcc-43a0-8a9c-002d0a2aed5e,598,3,421,187,214,"[609, 614, 360, 491, 396, 366, 688, 309, 633, 541, 126]"
5817194e-79ec-427e-8834-002d0a2ae5ef,3,186,336,344,758,[]
58172cd8-72ec-4a55-b63c-00640a2aed5e,183,240,457,706,156,[]
5817321f-0710-4ea3-bfea-00730a2ae5ef,669,183,240,147,706,"[185, 646, 78]"
5817acf0-ddc4-4347-88eb-002d0a2aed5e,3,183,507,706,673,"[677, 646, 331, 590, 403, 662, 343, 511]"
58186daf-72b0-4b6a-b30f-00640a2aed5e,336,480,669,376,148,"[185, 371, 646]"
58188a3f-01ec-4fa8-b927-002c0a2ae5ef,27,201,186,336,183,"[185, 371, 646]"
5818acad-5d98-46c4-9479-002d0a2aed5e,183,240,706,156,198,[]
5818cd42-73a0-467d-89e9-002d0a2aed5e,627,3,336,177,449,[]
5819b222-f5a8-4f2d-a3ab-002d0a2ae5ef,319,345,526,245,147,"[328, 681, 331, 590, 495, 368, 497, 371, 276, 374, 527]"
5819c698-6db4-45db-afe4-00410a2aed5e,413,243,189,302,344,[]
581a3dbe-c054-4a27-be3c-00730a2ae5ef,508,528,336,522,189,[]
581b40fb-d1c8-4865-9e51-002c0a2ae5ef,40,271,472,148,214,"[442, 479, 460, 621, 383]"
581b5641-b1e8-4412-a986-002c0a2a6842,201,567,325,186,336,"[712, 593, 594, 595, 596, 598, 599, 600, 601, 602, 603, 604]"
581c5417-1ef8-49f6-91e2-00410a2aed5e,598,165,43,480,272,"[704, 579, 550, 552, 654, 528, 657, 691, 692, 695, 696, 154, 701]"
581fb9a5-9d48-4a2d-bb1a-003a0a2a6842,3,194,177,547,326,"[512, 67, 421, 625, 592, 369, 179, 118, 314, 220]"
58204100-bc14-45ce-acde-003a0a2a6842,3,186,336,8,421,"[516, 709, 503, 441, 667, 421]"
582192ea-9e80-491b-b5f0-00370a2a2cc3,233,598,319,325,336,"[677, 582, 365, 627, 694, 667, 709]"
5821dbec-bdf0-41ab-aa87-00ed0a2a6842,707,2,3,4,5,[]
5821ff90-bb5c-4e89-b340-00ed0a2a6842,201,186,187,336,207,"[545, 546, 656, 683, 705, 682, 555, 642, 400, 627, 674, 624, 410, 188]"
58246bd1-5a44-4567-9247-00570a2a090a,201,3,336,83,337,"[645, 657, 725, 732, 733, 671]"
58248dbf-69a0-438c-9e3b-002c0a2adcc4,233,280,174,186,336,"[673, 708, 7, 8, 561, 659, 436, 412, 221]"
58249192-7d94-48cd-8757-002c0a2a090a,148,752,3,466,233,[]
5824d353-239c-4318-8827-00570a2a090a,280,201,186,336,44,"[673, 662]"
58253dce-61f0-48f6-a382-007d0a2a090a,669,359,183,240,147,[]
5825e728-5b58-47a4-98a8-002c0a2ae944,183,240,457,706,156,"[184, 185, 646]"
5825f96c-b134-4324-a315-002d0a2a81a1,8,336,175,186,302,[]
58299cd1-ba30-4e4d-81b6-002d0a2a81a1,480,449,271,706,148,"[456, 617, 623, 752, 725, 442, 573]"
5829a4b7-a2c4-459f-95e7-00550a2ae944,286,116,60,338,47,[]
5829b833-11c4-4e4d-b800-002c0a2a81a1,3,186,336,177,507,[]
5829d657-1f60-4685-b5d6-002d0a2a81a1,413,3,186,60,182,"[168, 400, 334, 326, 207]"
582ac7b6-4940-4b88-bd4d-002c0a2a81a1,3,507,673,684,29,"[123, 333, 319]"
582c3a63-9398-48b7-bff4-00b10a2a81a1,201,325,186,336,191,[]
582c7196-8b40-415d-863e-00550a2ae944,598,669,480,3,233,"[705, 546, 682, 683, 525, 722, 723, 674, 188]"
582c7ca5-5d84-4d6b-beee-002d0a2a81a1,627,519,252,52,376,[]
582dbcfd-de40-4c9a-b2d1-00b20a2a81a1,567,3,336,421,271,"[673, 706, 712, 717, 591, 624, 625, 724, 566, 601, 510]"
582dbde4-fb4c-4dee-b020-00b10a2a81a1,413,165,111,567,325,[]
582e5e95-0ea0-4b28-87c3-002d0a2a81a1,3,186,336,272,627,"[673, 706, 613, 518, 711, 340, 724]"
582f3a11-f064-4aa9-b585-002c0a2a31f1,165,589,174,212,132,"[720, 588, 589]"
58316c39-b0a4-4afe-9dc9-00460a2a31f1,280,201,186,336,44,"[673, 218, 706]"
5835a540-b0c4-46a0-9a48-00460a2a31f1,3,186,336,330,486,"[512, 131, 518, 523, 670, 543, 547, 680, 561, 566, 567, 569, 593, 594, 595, 596, 597, 598, 599, 600, 601, 602, 603, 604, 605, 606, 607, 608, 354, 613, 746, 625, 758, 507]"
5837def0-deec-4f91-809e-01040a2a31f1,547,356,131,369,46,[]
583987d4-f8f4-46e9-b1e7-00470a2a31f1,165,766,383,337,466,"[736, 83, 734, 302, 727]"
583c288f-d2ec-465b-b192-00c60a2a31f1,457,339,826,238,376,"[528, 735, 751, 767, 679]"
583c295a-dbd0-415a-a2be-010e0a2a839b,826,164,761,256,376,[]
583c3679-0a58-4baa-851c-00c60a2a31f1,510,214,340,382,486,"[752, 634]"
583e3439-c1dc-49bc-91b9-01bb0a2a839b,480,509,472,717,148,"[528, 455, 652, 466, 240, 753, 82, 634]"
583e9315-8584-4ff4-92c2-01bc0a2a839b,627,449,272,826,93,[]
5844fde1-b3a4-4c90-ad03-01e40a2a839b,669,507,240,457,706,"[708, 646, 331, 271, 180, 662, 184, 185]"
5845a26f-1ed4-4094-924a-01d90a2a31f1,165,480,383,337,319,"[552, 337, 339, 766, 383]"
5845a5f4-9c1c-4e79-9610-02170a2a839b,509,177,325,522,376,"[738, 645, 428, 429, 686, 527]"
58469ffb-745c-41e8-b95d-024d0a2a839b,233,519,673,517,849,[]
5846bf1a-e2d8-4d7e-8a27-024d0a2a839b,682,182,509,376,457,"[643, 199, 77, 430, 147, 376, 157]"
5846d799-f004-4540-92a6-01e40a2a839b,233,519,302,189,567,[]
5847eaf5-9544-4548-bef2-02b50a2a31f1,336,44,11,832,334,[]
584944f7-68cc-47e2-a2c7-02140a2a31f1,325,413,336,321,110,[]
5849b38c-7a70-4995-98ff-02140a2a31f1,272,189,302,227,400,"[802, 803, 633, 186, 316, 478]"
584aacf1-7724-4c2b-a004-02b50a2a31f1,627,3,396,511,272,[413]
584db85f-3d78-4c0b-96fa-024d0a2a839b,336,44,382,11,413,"[716, 196, 87]"
584f05db-9a68-44c0-9da1-02b10a2a839b,390,510,486,758,340,[]
58502976-71d0-4abb-8e89-039e0a2a31f1,182,3,457,472,510,[]
58517961-e704-45fe-a4db-03920a2a839b,111,3,186,336,301,[]
58518ce2-1ba8-43a3-9c0f-03900a2a839b,390,510,486,758,382,"[680, 724, 518]"
58523026-0704-4ce0-bf99-03ae0a2a31f1,201,3,669,186,336,"[328, 762, 308, 789]"
5852a568-5f48-4b4b-bf26-039f0a2a839b,165,40,480,227,148,[]
5852bdb4-b2b0-4d6e-935f-03d40a2a839b,233,567,205,421,622,"[512, 611, 45, 625, 754, 702]"
5853f36e-09a8-4945-a050-039f0a2a839b,272,252,400,457,27,[]
58541585-fc40-4525-95dd-04190a2a31f1,336,622,186,254,516,"[776, 269, 784, 786, 534, 793, 666, 538, 673, 689, 819, 698, 190, 584, 201, 205, 336, 87, 728, 218, 350, 482, 488, 494]"
58542666-a888-42d0-9de8-04050a2a31f1,182,324,514,254,457,[]
5854391a-286c-498e-90d0-03920a2a839b,766,669,319,240,147,"[644, 646, 649, 271, 184, 185]"
5854421a-2414-4f18-a3f1-03920a2a839b,598,3,182,325,390,[]
58544f58-9104-42ad-9061-04190a2a31f1,272,189,302,227,400,"[803, 359, 303, 633, 186, 316, 478]"
58572b3f-6f44-4169-8128-04190a2a31f1,336,272,205,627,245,[]
585777e1-42dc-4990-9d71-044e0a2a31f1,413,321,504,563,186,[]
5858e074-7eb8-46d8-887b-04050a2a31f1,182,324,514,254,457,"[706, 708, 816, 662, 828, 831]"
5858e941-f188-4fef-a38e-044e0a2a31f1,480,44,326,148,8,"[737, 643, 580, 520, 238, 339, 372, 471, 376, 180, 730, 763, 476, 765, 735]"
585a405e-3390-4fae-b6db-04440a2a839b,508,3,480,528,182,"[224, 636, 413, 509]"
585aa614-4548-4945-b9da-04c40a2a31f1,509,508,60,480,182,"[524, 528, 790, 679, 41, 686, 435, 437, 693, 459, 460, 632, 465, 481, 423, 493, 240, 497, 631, 241, 761, 767]"
585b0f1b-28e0-42fd-b6b1-04c40a2a31f1,233,598,319,705,336,"[326, 810, 620, 365, 207, 701]"
585bbdac-53c0-48b6-bd9e-04c40a2a31f1,131,369,221,46,567,"[608, 758, 711, 780, 782, 594, 595, 598, 600, 569, 602, 604, 605]"
5862446f-a2fc-42fb-88a9-04fc0a2a839b,509,336,508,148,345,[]
58629036-e528-41dd-a1cd-04fa0a2a31f1,3,336,351,29,51,"[336, 716, 176, 87, 440, 441, 538]"
5868f3ae-b420-4c0f-99ad-04fa0a2a31f1,516,118,333,353,161,[]
586d2dfb-ece8-40a0-bbe2-05400a2a31f1,567,189,302,356,330,"[601, 596, 599]"
586e57b1-5f58-4d3f-82ff-05070a2a839b,494,344,16,353,847,[]
586eb71d-d440-46fd-9c17-05360a2a31f1,336,344,9,44,351,"[176, 819, 603, 87]"
586f8af8-8da0-4896-9ab8-05140a2a31f1,43,245,3,52,271,"[548, 775, 618, 427, 492, 562, 787, 374, 825, 319]"
586fdbd1-a250-420a-8b3d-002d0a2ac68a,3,336,507,271,201,[]
587285db-8458-45d5-acd1-00390a2ac68a,2,3,4,5,6,[]
58735ebe-fb44-4f57-997a-002d0a2ac68a,494,344,16,353,847,[]
5874e784-c5a8-40d4-aa9c-004e0a2a6136,182,324,514,254,457,[]
5877557e-bbac-4e3f-944a-00810a2a6136,3,336,271,8,324,"[865, 147, 643, 430]"
58775f13-5944-46d8-9ec7-00bd0a2a6136,669,183,240,147,706,[]
587788f1-a39c-473f-8294-008a0a2a6136,627,182,324,449,272,"[739, 522, 750, 240, 753, 338]"
5877e33e-21f8-472f-be30-00b70a2ac68a,182,324,376,753,240,"[865, 643, 430, 368, 147, 756]"
58788ee8-bd40-4c20-992f-008a0a2a6136,598,682,766,3,111,"[545, 197, 713, 683, 718, 723]"
5878982f-92f8-4803-8c4a-008a0a2a6136,183,240,706,156,198,[]
5878c1c5-fe60-4018-9a89-00810a2a6136,344,16,61,77,353,[]
